Name;Thermochron8k
Type;DS1922/DS1923/DS2422/?
Label;112
Full Timestamp (dd.mm.yyyy hh:mm);Date (dd.mm.yyyy);Time (hh:mm);Hour (hh);Minute (mm);Temperature;Unit
16.07.2022 05:00;16.07.2022;05:00;05;00;16.9131;C
16.07.2022 06:00;16.07.2022;06:00;06;00;16.7253;C
16.07.2022 07:00;16.07.2022;07:00;07;00;16.5375;C
16.07.2022 08:00;16.07.2022;08:00;08;00;16.4749;C
16.07.2022 09:00;16.07.2022;09:00;09;00;16.6627;C
16.07.2022 10:00;16.07.2022;10:00;10;00;17.4764;C
16.07.2022 11:00;16.07.2022;11:00;11;00;16.9757;C
16.07.2022 12:00;16.07.2022;12:00;12;00;17.2886;C
16.07.2022 13:00;16.07.2022;13:00;13;00;17.7268;C
16.07.2022 14:00;16.07.2022;14:00;14;00;18.2274;C
16.07.2022 15:00;16.07.2022;15:00;15;00;17.7893;C
16.07.2022 16:00;16.07.2022;16:00;16;00;16.7879;C
16.07.2022 17:00;16.07.2022;17:00;17;00;16.8505;C
16.07.2022 18:00;16.07.2022;18:00;18;00;17.1634;C
16.07.2022 19:00;16.07.2022;19:00;19;00;17.226;C
16.07.2022 20:00;16.07.2022;20:00;20;00;17.3512;C
16.07.2022 21:00;16.07.2022;21:00;21;00;17.4138;C
16.07.2022 22:00;16.07.2022;22:00;22;00;17.4138;C
16.07.2022 23:00;16.07.2022;23:00;23;00;17.2886;C
17.07.2022 00:00;17.07.2022;00:00;00;00;17.1634;C
17.07.2022 01:00;17.07.2022;01:00;01;00;17.0383;C
17.07.2022 02:00;17.07.2022;02:00;02;00;16.9131;C
17.07.2022 03:00;17.07.2022;03:00;03;00;16.6627;C
17.07.2022 04:00;17.07.2022;04:00;04;00;16.4749;C
17.07.2022 05:00;17.07.2022;05:00;05;00;16.2871;C
17.07.2022 06:00;17.07.2022;06:00;06;00;16.0367;C
17.07.2022 07:00;17.07.2022;07:00;07;00;15.8488;C
17.07.2022 08:00;17.07.2022;08:00;08;00;15.7236;C
17.07.2022 09:00;17.07.2022;09:00;09;00;15.8488;C
17.07.2022 10:00;17.07.2022;10:00;10;00;15.974;C
17.07.2022 11:00;17.07.2022;11:00;11;00;16.1619;C
17.07.2022 12:00;17.07.2022;12:00;12;00;16.5375;C
17.07.2022 13:00;17.07.2022;13:00;13;00;16.9131;C
17.07.2022 14:00;17.07.2022;14:00;14;00;17.4138;C
17.07.2022 15:00;17.07.2022;15:00;15;00;17.9145;C
17.07.2022 16:00;17.07.2022;16:00;16;00;18.29;C
17.07.2022 17:00;17.07.2022;17:00;17;00;18.4152;C
17.07.2022 18:00;17.07.2022;18:00;18;00;18.29;C
17.07.2022 19:00;17.07.2022;19:00;19;00;18.0397;C
17.07.2022 20:00;17.07.2022;20:00;20;00;17.6642;C
17.07.2022 21:00;17.07.2022;21:00;21;00;17.3512;C
17.07.2022 22:00;17.07.2022;22:00;22;00;17.1634;C
17.07.2022 23:00;17.07.2022;23:00;23;00;17.0383;C
18.07.2022 00:00;18.07.2022;00:00;00;00;16.9131;C
18.07.2022 01:00;18.07.2022;01:00;01;00;16.7879;C
18.07.2022 02:00;18.07.2022;02:00;02;00;16.6627;C
18.07.2022 03:00;18.07.2022;03:00;03;00;16.5375;C
18.07.2022 04:00;18.07.2022;04:00;04;00;16.4123;C
18.07.2022 05:00;18.07.2022;05:00;05;00;16.2871;C
18.07.2022 06:00;18.07.2022;06:00;06;00;16.1619;C
18.07.2022 07:00;18.07.2022;07:00;07;00;16.0367;C
18.07.2022 08:00;18.07.2022;08:00;08;00;15.974;C
18.07.2022 09:00;18.07.2022;09:00;09;00;16.1619;C
18.07.2022 10:00;18.07.2022;10:00;10;00;16.2871;C
18.07.2022 11:00;18.07.2022;11:00;11;00;16.6001;C
18.07.2022 12:00;18.07.2022;12:00;12;00;16.9757;C
18.07.2022 13:00;18.07.2022;13:00;13;00;17.4764;C
18.07.2022 14:00;18.07.2022;14:00;14;00;18.0397;C
18.07.2022 15:00;18.07.2022;15:00;15;00;18.4778;C
18.07.2022 16:00;18.07.2022;16:00;16;00;18.7907;C
18.07.2022 17:00;18.07.2022;17:00;17;00;18.7907;C
18.07.2022 18:00;18.07.2022;18:00;18;00;18.5403;C
18.07.2022 19:00;18.07.2022;19:00;19;00;18.2274;C
18.07.2022 20:00;18.07.2022;20:00;20;00;17.9145;C
18.07.2022 21:00;18.07.2022;21:00;21;00;17.6642;C
18.07.2022 22:00;18.07.2022;22:00;22;00;17.539;C
18.07.2022 23:00;18.07.2022;23:00;23;00;17.4764;C
19.07.2022 00:00;19.07.2022;00:00;00;00;17.3512;C
19.07.2022 01:00;19.07.2022;01:00;01;00;17.2886;C
19.07.2022 02:00;19.07.2022;02:00;02;00;17.226;C
19.07.2022 03:00;19.07.2022;03:00;03;00;17.1634;C
19.07.2022 04:00;19.07.2022;04:00;04;00;17.1009;C
19.07.2022 05:00;19.07.2022;05:00;05;00;17.0383;C
19.07.2022 06:00;19.07.2022;06:00;06;00;16.9757;C
19.07.2022 07:00;19.07.2022;07:00;07;00;16.8505;C
19.07.2022 08:00;19.07.2022;08:00;08;00;16.8505;C
19.07.2022 09:00;19.07.2022;09:00;09;00;17.1009;C
19.07.2022 10:00;19.07.2022;10:00;10;00;17.2886;C
19.07.2022 11:00;19.07.2022;11:00;11;00;17.6016;C
19.07.2022 12:00;19.07.2022;12:00;12;00;17.9771;C
19.07.2022 13:00;19.07.2022;13:00;13;00;18.4778;C
19.07.2022 14:00;19.07.2022;14:00;14;00;18.9784;C
19.07.2022 15:00;19.07.2022;15:00;15;00;19.4164;C
19.07.2022 16:00;19.07.2022;16:00;16;00;19.6666;C
19.07.2022 17:00;19.07.2022;17:00;17;00;19.6666;C
19.07.2022 18:00;19.07.2022;18:00;18;00;19.4164;C
19.07.2022 19:00;19.07.2022;19:00;19;00;19.1661;C
19.07.2022 20:00;19.07.2022;20:00;20;00;18.8532;C
19.07.2022 21:00;19.07.2022;21:00;21;00;18.5403;C
19.07.2022 22:00;19.07.2022;22:00;22;00;18.4152;C
19.07.2022 23:00;19.07.2022;23:00;23;00;18.29;C
20.07.2022 00:00;20.07.2022;00:00;00;00;18.2274;C
20.07.2022 01:00;20.07.2022;01:00;01;00;18.1649;C
20.07.2022 02:00;20.07.2022;02:00;02;00;18.0397;C
20.07.2022 03:00;20.07.2022;03:00;03;00;17.9771;C
20.07.2022 04:00;20.07.2022;04:00;04;00;17.8519;C
20.07.2022 05:00;20.07.2022;05:00;05;00;17.7268;C
20.07.2022 06:00;20.07.2022;06:00;06;00;17.6642;C
20.07.2022 07:00;20.07.2022;07:00;07;00;17.539;C
20.07.2022 08:00;20.07.2022;08:00;08;00;17.4764;C
20.07.2022 09:00;20.07.2022;09:00;09;00;17.6642;C
20.07.2022 10:00;20.07.2022;10:00;10;00;17.8519;C
20.07.2022 11:00;20.07.2022;11:00;11;00;18.1023;C
20.07.2022 12:00;20.07.2022;12:00;12;00;18.4152;C
20.07.2022 13:00;20.07.2022;13:00;13;00;18.9158;C
20.07.2022 14:00;20.07.2022;14:00;14;00;19.3538;C
20.07.2022 15:00;20.07.2022;15:00;15;00;19.7292;C
20.07.2022 16:00;20.07.2022;16:00;16;00;19.9795;C
20.07.2022 17:00;20.07.2022;17:00;17;00;19.9169;C
20.07.2022 18:00;20.07.2022;18:00;18;00;19.7292;C
20.07.2022 19:00;20.07.2022;19:00;19;00;19.4789;C
20.07.2022 20:00;20.07.2022;20:00;20;00;19.2287;C
20.07.2022 21:00;20.07.2022;21:00;21;00;18.8532;C
20.07.2022 22:00;20.07.2022;22:00;22;00;18.7281;C
20.07.2022 23:00;20.07.2022;23:00;23;00;18.6029;C
21.07.2022 00:00;21.07.2022;00:00;00;00;18.5403;C
21.07.2022 01:00;21.07.2022;01:00;01;00;18.4152;C
21.07.2022 02:00;21.07.2022;02:00;02;00;18.3526;C
21.07.2022 03:00;21.07.2022;03:00;03;00;18.29;C
21.07.2022 04:00;21.07.2022;04:00;04;00;18.1649;C
21.07.2022 05:00;21.07.2022;05:00;05;00;18.0397;C
21.07.2022 06:00;21.07.2022;06:00;06;00;17.9771;C
21.07.2022 07:00;21.07.2022;07:00;07;00;17.8519;C
21.07.2022 08:00;21.07.2022;08:00;08;00;17.8519;C
21.07.2022 09:00;21.07.2022;09:00;09;00;18.0397;C
21.07.2022 10:00;21.07.2022;10:00;10;00;18.1649;C
21.07.2022 11:00;21.07.2022;11:00;11;00;18.4152;C
21.07.2022 12:00;21.07.2022;12:00;12;00;18.7907;C
21.07.2022 13:00;21.07.2022;13:00;13;00;19.2287;C
21.07.2022 14:00;21.07.2022;14:00;14;00;19.7292;C
21.07.2022 15:00;21.07.2022;15:00;15;00;20.1046;C
21.07.2022 16:00;21.07.2022;16:00;16;00;20.3548;C
21.07.2022 17:00;21.07.2022;17:00;17;00;20.4174;C
21.07.2022 18:00;21.07.2022;18:00;18;00;20.1672;C
21.07.2022 19:00;21.07.2022;19:00;19;00;19.9169;C
21.07.2022 20:00;21.07.2022;20:00;20;00;19.6666;C
21.07.2022 21:00;21.07.2022;21:00;21;00;19.4164;C
21.07.2022 22:00;21.07.2022;22:00;22;00;19.2912;C
21.07.2022 23:00;21.07.2022;23:00;23;00;19.2912;C
22.07.2022 00:00;22.07.2022;00:00;00;00;19.2912;C
22.07.2022 01:00;22.07.2022;01:00;01;00;19.2912;C
22.07.2022 02:00;22.07.2022;02:00;02;00;19.3538;C
22.07.2022 03:00;22.07.2022;03:00;03;00;19.3538;C
22.07.2022 04:00;22.07.2022;04:00;04;00;19.3538;C
22.07.2022 05:00;22.07.2022;05:00;05;00;19.2912;C
22.07.2022 06:00;22.07.2022;06:00;06;00;19.2287;C
22.07.2022 07:00;22.07.2022;07:00;07;00;19.1661;C
22.07.2022 08:00;22.07.2022;08:00;08;00;19.2287;C
22.07.2022 09:00;22.07.2022;09:00;09;00;19.4164;C
22.07.2022 10:00;22.07.2022;10:00;10;00;19.6041;C
22.07.2022 11:00;22.07.2022;11:00;11;00;19.8543;C
22.07.2022 12:00;22.07.2022;12:00;12;00;20.1672;C
22.07.2022 13:00;22.07.2022;13:00;13;00;20.5425;C
22.07.2022 14:00;22.07.2022;14:00;14;00;20.9804;C
22.07.2022 15:00;22.07.2022;15:00;15;00;21.2306;C
22.07.2022 16:00;22.07.2022;16:00;16;00;21.4182;C
22.07.2022 17:00;22.07.2022;17:00;17;00;21.3557;C
22.07.2022 18:00;22.07.2022;18:00;18;00;21.1681;C
22.07.2022 19:00;22.07.2022;19:00;19;00;20.8553;C
22.07.2022 20:00;22.07.2022;20:00;20;00;20.5425;C
22.07.2022 21:00;22.07.2022;21:00;21;00;20.2923;C
22.07.2022 22:00;22.07.2022;22:00;22;00;20.1046;C
22.07.2022 23:00;22.07.2022;23:00;23;00;20.042;C
23.07.2022 00:00;23.07.2022;00:00;00;00;19.9169;C
23.07.2022 01:00;23.07.2022;01:00;01;00;19.8543;C
23.07.2022 02:00;23.07.2022;02:00;02;00;19.7918;C
23.07.2022 03:00;23.07.2022;03:00;03;00;19.7292;C
23.07.2022 04:00;23.07.2022;04:00;04;00;19.6666;C
23.07.2022 05:00;23.07.2022;05:00;05;00;19.6041;C
23.07.2022 06:00;23.07.2022;06:00;06;00;19.4789;C
23.07.2022 07:00;23.07.2022;07:00;07;00;19.3538;C
23.07.2022 08:00;23.07.2022;08:00;08;00;19.2912;C
23.07.2022 09:00;23.07.2022;09:00;09;00;19.3538;C
23.07.2022 10:00;23.07.2022;10:00;10;00;19.3538;C
23.07.2022 11:00;23.07.2022;11:00;11;00;19.6666;C
23.07.2022 12:00;23.07.2022;12:00;12;00;19.7918;C
23.07.2022 13:00;23.07.2022;13:00;13;00;20.042;C
23.07.2022 14:00;23.07.2022;14:00;14;00;20.1046;C
23.07.2022 15:00;23.07.2022;15:00;15;00;20.2297;C
23.07.2022 16:00;23.07.2022;16:00;16;00;20.2297;C
23.07.2022 17:00;23.07.2022;17:00;17;00;20.1672;C
23.07.2022 18:00;23.07.2022;18:00;18;00;20.1046;C
23.07.2022 19:00;23.07.2022;19:00;19;00;19.8543;C
23.07.2022 20:00;23.07.2022;20:00;20;00;19.5415;C
23.07.2022 21:00;23.07.2022;21:00;21;00;19.3538;C
23.07.2022 22:00;23.07.2022;22:00;22;00;19.2912;C
23.07.2022 23:00;23.07.2022;23:00;23;00;19.1661;C
24.07.2022 00:00;24.07.2022;00:00;00;00;19.1035;C
24.07.2022 01:00;24.07.2022;01:00;01;00;18.9784;C
24.07.2022 02:00;24.07.2022;02:00;02;00;18.9158;C
24.07.2022 03:00;24.07.2022;03:00;03;00;18.7907;C
24.07.2022 04:00;24.07.2022;04:00;04;00;18.7281;C
24.07.2022 05:00;24.07.2022;05:00;05;00;18.6029;C
24.07.2022 06:00;24.07.2022;06:00;06;00;18.4778;C
24.07.2022 07:00;24.07.2022;07:00;07;00;18.3526;C
24.07.2022 08:00;24.07.2022;08:00;08;00;18.29;C
24.07.2022 09:00;24.07.2022;09:00;09;00;18.4152;C
24.07.2022 10:00;24.07.2022;10:00;10;00;18.5403;C
24.07.2022 11:00;24.07.2022;11:00;11;00;18.7281;C
24.07.2022 12:00;24.07.2022;12:00;12;00;19.0409;C
24.07.2022 13:00;24.07.2022;13:00;13;00;19.4789;C
24.07.2022 14:00;24.07.2022;14:00;14;00;19.7918;C
24.07.2022 15:00;24.07.2022;15:00;15;00;20.1672;C
24.07.2022 16:00;24.07.2022;16:00;16;00;20.2923;C
24.07.2022 17:00;24.07.2022;17:00;17;00;20.042;C
24.07.2022 18:00;24.07.2022;18:00;18;00;19.8543;C
24.07.2022 19:00;24.07.2022;19:00;19;00;19.5415;C
24.07.2022 20:00;24.07.2022;20:00;20;00;19.2287;C
24.07.2022 21:00;24.07.2022;21:00;21;00;18.9784;C
24.07.2022 22:00;24.07.2022;22:00;22;00;18.7907;C
24.07.2022 23:00;24.07.2022;23:00;23;00;18.7281;C
25.07.2022 00:00;25.07.2022;00:00;00;00;18.7281;C
25.07.2022 01:00;25.07.2022;01:00;01;00;18.7281;C
25.07.2022 02:00;25.07.2022;02:00;02;00;18.6655;C
25.07.2022 03:00;25.07.2022;03:00;03;00;18.5403;C
25.07.2022 04:00;25.07.2022;04:00;04;00;18.4152;C
25.07.2022 05:00;25.07.2022;05:00;05;00;18.3526;C
25.07.2022 06:00;25.07.2022;06:00;06;00;18.1649;C
25.07.2022 07:00;25.07.2022;07:00;07;00;18.0397;C
25.07.2022 08:00;25.07.2022;08:00;08;00;18.0397;C
25.07.2022 09:00;25.07.2022;09:00;09;00;18.1649;C
25.07.2022 10:00;25.07.2022;10:00;10;00;18.29;C
25.07.2022 11:00;25.07.2022;11:00;11;00;18.5403;C
25.07.2022 12:00;25.07.2022;12:00;12;00;18.8532;C
25.07.2022 13:00;25.07.2022;13:00;13;00;19.2912;C
25.07.2022 14:00;25.07.2022;14:00;14;00;19.7292;C
25.07.2022 15:00;25.07.2022;15:00;15;00;20.1672;C
25.07.2022 16:00;25.07.2022;16:00;16;00;20.3548;C
25.07.2022 17:00;25.07.2022;17:00;17;00;20.4174;C
25.07.2022 18:00;25.07.2022;18:00;18;00;20.2297;C
25.07.2022 19:00;25.07.2022;19:00;19;00;20.042;C
25.07.2022 20:00;25.07.2022;20:00;20;00;19.7918;C
25.07.2022 21:00;25.07.2022;21:00;21;00;19.5415;C
25.07.2022 22:00;25.07.2022;22:00;22;00;19.4164;C
25.07.2022 23:00;25.07.2022;23:00;23;00;19.2912;C
26.07.2022 00:00;26.07.2022;00:00;00;00;19.2287;C
26.07.2022 01:00;26.07.2022;01:00;01;00;19.1661;C
26.07.2022 02:00;26.07.2022;02:00;02;00;19.1035;C
26.07.2022 03:00;26.07.2022;03:00;03;00;19.1661;C
26.07.2022 04:00;26.07.2022;04:00;04;00;19.1661;C
26.07.2022 05:00;26.07.2022;05:00;05;00;19.2287;C
26.07.2022 06:00;26.07.2022;06:00;06;00;19.2287;C
26.07.2022 07:00;26.07.2022;07:00;07;00;19.2912;C
26.07.2022 08:00;26.07.2022;08:00;08;00;19.2912;C
26.07.2022 09:00;26.07.2022;09:00;09;00;19.2912;C
26.07.2022 10:00;26.07.2022;10:00;10;00;19.4164;C
26.07.2022 11:00;26.07.2022;11:00;11;00;19.4789;C
26.07.2022 12:00;26.07.2022;12:00;12;00;19.6666;C
26.07.2022 13:00;26.07.2022;13:00;13;00;19.7292;C
26.07.2022 14:00;26.07.2022;14:00;14;00;19.6666;C
26.07.2022 15:00;26.07.2022;15:00;15;00;19.6666;C
26.07.2022 16:00;26.07.2022;16:00;16;00;19.4789;C
26.07.2022 17:00;26.07.2022;17:00;17;00;19.3538;C
26.07.2022 18:00;26.07.2022;18:00;18;00;19.2912;C
26.07.2022 19:00;26.07.2022;19:00;19;00;19.2912;C
26.07.2022 20:00;26.07.2022;20:00;20;00;19.2912;C
26.07.2022 21:00;26.07.2022;21:00;21;00;18.9784;C
26.07.2022 22:00;26.07.2022;22:00;22;00;18.6655;C
26.07.2022 23:00;26.07.2022;23:00;23;00;18.4152;C
27.07.2022 00:00;27.07.2022;00:00;00;00;18.2274;C
27.07.2022 01:00;27.07.2022;01:00;01;00;17.9771;C
27.07.2022 02:00;27.07.2022;02:00;02;00;17.7893;C
27.07.2022 03:00;27.07.2022;03:00;03;00;17.6016;C
27.07.2022 04:00;27.07.2022;04:00;04;00;17.4138;C
27.07.2022 05:00;27.07.2022;05:00;05;00;17.2886;C
27.07.2022 06:00;27.07.2022;06:00;06;00;17.1634;C
27.07.2022 07:00;27.07.2022;07:00;07;00;17.1009;C
27.07.2022 08:00;27.07.2022;08:00;08;00;17.0383;C
27.07.2022 09:00;27.07.2022;09:00;09;00;17.1009;C
27.07.2022 10:00;27.07.2022;10:00;10;00;17.2886;C
27.07.2022 11:00;27.07.2022;11:00;11;00;17.4138;C
27.07.2022 12:00;27.07.2022;12:00;12;00;17.6642;C
27.07.2022 13:00;27.07.2022;13:00;13;00;18.1649;C
27.07.2022 14:00;27.07.2022;14:00;14;00;18.1649;C
27.07.2022 15:00;27.07.2022;15:00;15;00;18.3526;C
27.07.2022 16:00;27.07.2022;16:00;16;00;18.4152;C
27.07.2022 17:00;27.07.2022;17:00;17;00;18.5403;C
27.07.2022 18:00;27.07.2022;18:00;18;00;18.4152;C
27.07.2022 19:00;27.07.2022;19:00;19;00;18.2274;C
27.07.2022 20:00;27.07.2022;20:00;20;00;18.1023;C
27.07.2022 21:00;27.07.2022;21:00;21;00;17.8519;C
27.07.2022 22:00;27.07.2022;22:00;22;00;17.7268;C
27.07.2022 23:00;27.07.2022;23:00;23;00;17.7268;C
28.07.2022 00:00;28.07.2022;00:00;00;00;17.6642;C
28.07.2022 01:00;28.07.2022;01:00;01;00;17.6016;C
28.07.2022 02:00;28.07.2022;02:00;02;00;17.4764;C
28.07.2022 03:00;28.07.2022;03:00;03;00;17.3512;C
28.07.2022 04:00;28.07.2022;04:00;04;00;17.226;C
28.07.2022 05:00;28.07.2022;05:00;05;00;17.1009;C
28.07.2022 06:00;28.07.2022;06:00;06;00;16.9757;C
28.07.2022 07:00;28.07.2022;07:00;07;00;16.9131;C
28.07.2022 08:00;28.07.2022;08:00;08;00;16.8505;C
28.07.2022 09:00;28.07.2022;09:00;09;00;17.0383;C
28.07.2022 10:00;28.07.2022;10:00;10;00;17.226;C
28.07.2022 11:00;28.07.2022;11:00;11;00;17.4764;C
28.07.2022 12:00;28.07.2022;12:00;12;00;17.6642;C
28.07.2022 13:00;28.07.2022;13:00;13;00;18.2274;C
28.07.2022 14:00;28.07.2022;14:00;14;00;18.4778;C
28.07.2022 15:00;28.07.2022;15:00;15;00;18.9784;C
28.07.2022 16:00;28.07.2022;16:00;16;00;19.1661;C
28.07.2022 17:00;28.07.2022;17:00;17;00;19.1035;C
28.07.2022 18:00;28.07.2022;18:00;18;00;19.0409;C
28.07.2022 19:00;28.07.2022;19:00;19;00;18.7907;C
28.07.2022 20:00;28.07.2022;20:00;20;00;18.5403;C
28.07.2022 21:00;28.07.2022;21:00;21;00;18.29;C
28.07.2022 22:00;28.07.2022;22:00;22;00;18.1023;C
28.07.2022 23:00;28.07.2022;23:00;23;00;17.9771;C
29.07.2022 00:00;29.07.2022;00:00;00;00;17.9145;C
29.07.2022 01:00;29.07.2022;01:00;01;00;17.8519;C
29.07.2022 02:00;29.07.2022;02:00;02;00;17.7893;C
29.07.2022 03:00;29.07.2022;03:00;03;00;17.7268;C
29.07.2022 04:00;29.07.2022;04:00;04;00;17.6642;C
29.07.2022 05:00;29.07.2022;05:00;05;00;17.6016;C
29.07.2022 06:00;29.07.2022;06:00;06;00;17.539;C
29.07.2022 07:00;29.07.2022;07:00;07;00;17.539;C
29.07.2022 08:00;29.07.2022;08:00;08;00;17.539;C
29.07.2022 09:00;29.07.2022;09:00;09;00;17.6642;C
29.07.2022 10:00;29.07.2022;10:00;10;00;17.6642;C
29.07.2022 11:00;29.07.2022;11:00;11;00;17.6642;C
29.07.2022 12:00;29.07.2022;12:00;12;00;17.7268;C
29.07.2022 13:00;29.07.2022;13:00;13;00;17.7893;C
29.07.2022 14:00;29.07.2022;14:00;14;00;17.9145;C
29.07.2022 15:00;29.07.2022;15:00;15;00;17.9145;C
29.07.2022 16:00;29.07.2022;16:00;16;00;17.9771;C
29.07.2022 17:00;29.07.2022;17:00;17;00;17.9145;C
29.07.2022 18:00;29.07.2022;18:00;18;00;17.9145;C
29.07.2022 19:00;29.07.2022;19:00;19;00;17.8519;C
29.07.2022 20:00;29.07.2022;20:00;20;00;17.7268;C
29.07.2022 21:00;29.07.2022;21:00;21;00;17.539;C
29.07.2022 22:00;29.07.2022;22:00;22;00;17.3512;C
29.07.2022 23:00;29.07.2022;23:00;23;00;17.226;C
30.07.2022 00:00;30.07.2022;00:00;00;00;17.1009;C
30.07.2022 01:00;30.07.2022;01:00;01;00;16.9757;C
30.07.2022 02:00;30.07.2022;02:00;02;00;16.9131;C
30.07.2022 03:00;30.07.2022;03:00;03;00;16.7879;C
30.07.2022 04:00;30.07.2022;04:00;04;00;16.7879;C
30.07.2022 05:00;30.07.2022;05:00;05;00;16.7253;C
30.07.2022 06:00;30.07.2022;06:00;06;00;16.7253;C
30.07.2022 07:00;30.07.2022;07:00;07;00;16.7253;C
30.07.2022 08:00;30.07.2022;08:00;08;00;16.7879;C
30.07.2022 09:00;30.07.2022;09:00;09;00;16.9131;C
30.07.2022 10:00;30.07.2022;10:00;10;00;17.0383;C
30.07.2022 11:00;30.07.2022;11:00;11;00;17.226;C
30.07.2022 12:00;30.07.2022;12:00;12;00;17.4764;C
30.07.2022 13:00;30.07.2022;13:00;13;00;17.7893;C
30.07.2022 14:00;30.07.2022;14:00;14;00;17.9145;C
30.07.2022 15:00;30.07.2022;15:00;15;00;18.2274;C
30.07.2022 16:00;30.07.2022;16:00;16;00;18.4152;C
30.07.2022 17:00;30.07.2022;17:00;17;00;18.5403;C
30.07.2022 18:00;30.07.2022;18:00;18;00;18.4778;C
30.07.2022 19:00;30.07.2022;19:00;19;00;18.4152;C
30.07.2022 20:00;30.07.2022;20:00;20;00;18.2274;C
30.07.2022 21:00;30.07.2022;21:00;21;00;17.9771;C
30.07.2022 22:00;30.07.2022;22:00;22;00;17.8519;C
30.07.2022 23:00;30.07.2022;23:00;23;00;17.7268;C
31.07.2022 00:00;31.07.2022;00:00;00;00;17.539;C
31.07.2022 01:00;31.07.2022;01:00;01;00;17.4138;C
31.07.2022 02:00;31.07.2022;02:00;02;00;17.226;C
31.07.2022 03:00;31.07.2022;03:00;03;00;17.0383;C
31.07.2022 04:00;31.07.2022;04:00;04;00;16.9757;C
31.07.2022 05:00;31.07.2022;05:00;05;00;16.8505;C
31.07.2022 06:00;31.07.2022;06:00;06;00;16.7253;C
31.07.2022 07:00;31.07.2022;07:00;07;00;16.6627;C
31.07.2022 08:00;31.07.2022;08:00;08;00;16.6627;C
31.07.2022 09:00;31.07.2022;09:00;09;00;16.7253;C
31.07.2022 10:00;31.07.2022;10:00;10;00;16.9757;C
31.07.2022 11:00;31.07.2022;11:00;11;00;17.226;C
31.07.2022 12:00;31.07.2022;12:00;12;00;17.2886;C
31.07.2022 13:00;31.07.2022;13:00;13;00;17.7268;C
31.07.2022 14:00;31.07.2022;14:00;14;00;18.0397;C
31.07.2022 15:00;31.07.2022;15:00;15;00;18.4778;C
31.07.2022 16:00;31.07.2022;16:00;16;00;18.5403;C
31.07.2022 17:00;31.07.2022;17:00;17;00;18.7281;C
31.07.2022 18:00;31.07.2022;18:00;18;00;18.5403;C
31.07.2022 19:00;31.07.2022;19:00;19;00;18.3526;C
31.07.2022 20:00;31.07.2022;20:00;20;00;18.1649;C
31.07.2022 21:00;31.07.2022;21:00;21;00;17.9771;C
31.07.2022 22:00;31.07.2022;22:00;22;00;17.8519;C
31.07.2022 23:00;31.07.2022;23:00;23;00;17.7893;C
01.08.2022 00:00;01.08.2022;00:00;00;00;17.6642;C
01.08.2022 01:00;01.08.2022;01:00;01;00;17.539;C
01.08.2022 02:00;01.08.2022;02:00;02;00;17.539;C
01.08.2022 03:00;01.08.2022;03:00;03;00;17.539;C
01.08.2022 04:00;01.08.2022;04:00;04;00;17.539;C
01.08.2022 05:00;01.08.2022;05:00;05;00;17.4764;C
01.08.2022 06:00;01.08.2022;06:00;06;00;17.4764;C
01.08.2022 07:00;01.08.2022;07:00;07;00;17.4764;C
01.08.2022 08:00;01.08.2022;08:00;08;00;17.539;C
01.08.2022 09:00;01.08.2022;09:00;09;00;17.6642;C
01.08.2022 10:00;01.08.2022;10:00;10;00;17.9771;C
01.08.2022 11:00;01.08.2022;11:00;11;00;18.3526;C
01.08.2022 12:00;01.08.2022;12:00;12;00;18.3526;C
01.08.2022 13:00;01.08.2022;13:00;13;00;18.4778;C
01.08.2022 14:00;01.08.2022;14:00;14;00;19.0409;C
01.08.2022 15:00;01.08.2022;15:00;15;00;19.2912;C
01.08.2022 16:00;01.08.2022;16:00;16;00;19.2912;C
01.08.2022 17:00;01.08.2022;17:00;17;00;19.4789;C
01.08.2022 18:00;01.08.2022;18:00;18;00;19.3538;C
01.08.2022 19:00;01.08.2022;19:00;19;00;19.1035;C
01.08.2022 20:00;01.08.2022;20:00;20;00;18.9158;C
01.08.2022 21:00;01.08.2022;21:00;21;00;18.7281;C
01.08.2022 22:00;01.08.2022;22:00;22;00;18.4778;C
01.08.2022 23:00;01.08.2022;23:00;23;00;18.3526;C
02.08.2022 00:00;02.08.2022;00:00;00;00;18.29;C
02.08.2022 01:00;02.08.2022;01:00;01;00;18.2274;C
02.08.2022 02:00;02.08.2022;02:00;02;00;18.1649;C
02.08.2022 03:00;02.08.2022;03:00;03;00;18.1649;C
02.08.2022 04:00;02.08.2022;04:00;04;00;18.1023;C
02.08.2022 05:00;02.08.2022;05:00;05;00;18.1023;C
02.08.2022 06:00;02.08.2022;06:00;06;00;18.0397;C
02.08.2022 07:00;02.08.2022;07:00;07;00;17.9771;C
02.08.2022 08:00;02.08.2022;08:00;08;00;17.9771;C
02.08.2022 09:00;02.08.2022;09:00;09;00;18.0397;C
02.08.2022 10:00;02.08.2022;10:00;10;00;18.29;C
02.08.2022 11:00;02.08.2022;11:00;11;00;18.5403;C
02.08.2022 12:00;02.08.2022;12:00;12;00;18.6655;C
02.08.2022 13:00;02.08.2022;13:00;13;00;18.7907;C
02.08.2022 14:00;02.08.2022;14:00;14;00;18.9158;C
02.08.2022 15:00;02.08.2022;15:00;15;00;19.2912;C
02.08.2022 16:00;02.08.2022;16:00;16;00;19.2912;C
02.08.2022 17:00;02.08.2022;17:00;17;00;19.2287;C
02.08.2022 18:00;02.08.2022;18:00;18;00;19.1035;C
